customer_id,name,email,phone,age,parental_consent,consent_given,consent_date,transaction_id,amount,transaction_date,data_retention_days,purchase_category,vendor_shared,location
CUST07876,Agastya Ravi,invalid-email,05323573307,59,True,True,2026-05-26,TXN01088,32822.54,2025-12-23,27,Books,False,Kharagpur
CUST07877,Jairaj Pingle,settyjack@example.com,+910044011699,52,True,True,2026-01-18,TXN08638,5861.07,2026-01-09,156,Travel,False,Sagar
CUST07878,Gagan Shere,jackson20@example.org,0602586955,41,True,True,2025-10-25,TXN09395,40372.21,2026-01-14,241,Electronics,True,Gwalior
CUST07879,Aadi Sachdeva,pillaiishita@example.com,07738621499,55,True,True,2025-11-03,TXN08067,2135.18,2026-04-09,232,Books,False,Thoothukudi
CUST07880,Yagnesh Kannan,anandbhanumati@example.org,4197097282,27,True,True,2026-06-03,TXN09710,12291.68,2026-04-13,20,Health,False,Bongaigaon
CUST07881,Bhavani Bora,jairaj55@example.com,01229836493,31,True,True,2025-09-13,TXN05524,31214.15,2026-01-15,282,Travel,False,Navi Mumbai
CUST07882,Unnati Rajan,chakradhar96@example.net,+911598548842,73,True,True,2025-12-21,TXN03809,33743.32,2026-01-15,184,Electronics,False,Berhampur
CUST07883,Bahadurjit Manda,ghoshfrederick@example.com,2985350964,64,True,True,2025-12-08,TXN06543,2556.71,2026-01-28,196,Grocery,True,Gandhinagar
CUST07884,Mohammed Khare,siddharthseth@example.com,03057828564,26,True,True,2026-04-25,TXN06621,18550.88,2025-12-10,58,Grocery,True,Kolhapur
CUST07885,Devika Jhaveri,hsachar@example.net,+914190291732,45,True,True,2026-05-02,TXN05555,49086.62,2026-03-26,52,Clothing,False,Siliguri
CUST07886,Qabil Buch,udantkale@example.org,08715597047,71,True,True,2025-09-07,TXN02542,38743.92,2026-03-31,289,Electronics,False,Naihati
CUST07887,Tarak Balay,ria52@example.com,9967266996,43,True,True,2025-12-12,TXN08040,35414.15,2026-04-24,193,Grocery,False,Hyderabad
CUST07888,Warhi Malhotra,swagle@example.com,+911210070991,73,True,True,2025-09-15,TXN09508,8033.63,2026-02-11,280,Health,True,Miryalaguda
CUST07889,Oni Gour,xitigupta@example.org,+917742966255,60,True,True,2025-11-04,TXN00647,43284.03,2025-12-06,231,Books,False,Khora 
CUST07890,Pratyush Bhargava,jananidalal@example.org,+916519037680,36,True,True,2025-11-02,TXN09315,38517.04,2025-12-10,232,Books,True,Srinagar
CUST07891,Mitali Gole,invalid-email,+916945903518,73,True,True,2025-10-22,TXN03691,39823.13,2026-04-02,243,Grocery,True,Bulandshahr
CUST07892,Jeevika Sachdeva,amital@example.org,2573253146,37,True,True,2025-11-22,TXN08020,19830.19,2026-01-24,212,Clothing,False,Hosur
CUST07893,Deepa Master,chawlakrisha@example.org,+917358248387,21,True,True,2025-10-26,TXN00468,5563.28,2026-05-08,239,Electronics,True,Giridih
CUST07894,Harish Gala,baradchatura@example.net,8685354282,62,True,True,2025-09-20,TXN08865,15651.65,2026-01-27,276,Grocery,False,Kulti
CUST07895,Advaith Mohanty,jeetde@example.net,2881822459,16,True,True,2026-01-12,TXN03000,18552.62,2026-01-28,161,Clothing,False,Arrah
CUST07896,Ira Divan,vidhi23@example.net,04018573241,68,True,True,2025-09-17,TXN00155,13813.86,2026-04-08,278,Travel,False,Kottayam
CUST07897,Inaya Tara,eesha29@example.com,+912209277398,19,True,True,2026-01-24,TXN07978,9538.47,2026-01-07,149,Clothing,False,Karaikudi
CUST07898,Zehaan Devi,ubika86@example.net,0466986390,53,True,True,2025-11-18,TXN02712,36996.18,2026-01-12,217,Travel,True,Ramgarh
CUST07899,Damyanti Tiwari,jonathansoni@example.org,00442127198,40,True,True,2025-09-13,TXN00449,27909.78,2026-01-28,283,Clothing,True,Bulandshahr
CUST07900,Andrew Butala,dakshesh66@example.net,+913260873232,60,True,True,2026-03-28,TXN01248,34733.44,2025-12-13,87,Books,False,Bhavnagar
CUST07901,Fiyaz Shanker,kotaayush@example.com,02900986566,68,True,True,2026-04-15,TXN04638,2180.8,2026-06-02,69,Electronics,False,Firozabad
CUST07902,Abhiram Tata,chanakya56@example.org,3709751018,33,True,True,2026-06-07,TXN02651,35662.52,2026-04-12,15,Health,False,Srikakulam
CUST07903,Aahana Lal,muttiveda@example.net,+918775138321,32,True,True,2025-10-20,TXN05050,31697.81,2026-01-05,246,Grocery,True,Kollam
CUST07904,Warhi Chhabra,ekiya55@example.org,09925293823,68,True,True,2026-06-01,TXN04991,32722.06,2026-03-15,22,Books,False,Narasaraopet
CUST07905,Lopa Ramaswamy,yashodhara33@example.org,02381837230,50,True,True,2026-03-21,TXN03265,23820.57,2026-01-11,94,Grocery,False,Sri Ganganagar
CUST07906,Sarthak Pillai,luckyramakrishnan@example.org,5279047671,62,True,True,2026-03-01,TXN04717,12141.09,2026-05-05,114,Grocery,True,Gopalpur
CUST07907,Harinakshi Dhingra,jhaveribhavya@example.net,02603903373,20,True,True,2026-05-18,TXN06387,17205.56,2026-04-28,35,Books,False,Fatehpur
CUST07908,Baghyawati Boase,zdoshi@example.com,07889177146,73,True,True,2025-12-08,TXN09365,36733.26,2026-03-23,197,Travel,False,Shivpuri
CUST07909,Amruta Mital,ftripathi@example.com,+910395040027,46,True,True,2026-05-19,TXN07524,12677.25,2026-01-18,35,Travel,True,Kavali
CUST07910,Vanya Radhakrishnan,ekavirrajagopalan@example.net,06105214225,52,True,True,2026-04-12,TXN01719,43196.8,2026-06-16,72,Electronics,False,Ramgarh
CUST07911,Luke Lal,isaiah32@example.com,8468880699,27,True,True,2026-04-17,TXN01344,5324.06,2026-05-17,66,Health,True,Mirzapur
CUST07912,Samarth Nagar,ychanda@example.com,3494094265,19,True,True,2026-05-17,TXN07413,17887.42,2026-05-10,37,Electronics,False,Bharatpur
CUST07913,Yashodhara Chahal,oommenzaitra@example.net,+918282536814,61,True,True,2026-01-06,TXN00494,31929.01,2026-05-21,167,Books,True,Bhusawal
CUST07914,Jack Doctor,daksh96@example.org,05329955104,46,True,True,2025-11-07,TXN05339,7150.24,2026-06-19,227,Books,True,Ghaziabad
CUST07915,Divya Memon,kapoorgarima@example.com,9784607100,19,True,True,2025-09-12,TXN08954,32707.75,2026-03-03,283,Health,False,Howrah
CUST07916,Keya Mann,bailyatin@example.org,+917054760106,17,False,True,2025-12-08,TXN09112,2957.27,2026-03-19,196,Health,True,Kolhapur
CUST07917,Lipika Basak,gabrielpillay@example.net,4938446302,39,True,True,2026-01-25,TXN03422,47586.8,2026-04-14,149,Health,False,Rajpur Sonarpur
CUST07918,Neel Swamy,wradhakrishnan@example.org,3329989302,22,True,True,2026-05-08,TXN03455,38709.44,2026-05-07,45,Books,False,Pallavaram
CUST07919,Peter Raghavan,tanaygour@example.com,04656091191,35,True,True,2026-03-12,TXN09226,7263.04,2026-03-01,102,Grocery,False,Jaunpur
CUST07920,Aayush Sagar,alkaramesh@example.net,05259332234,32,True,True,2026-01-26,TXN02463,30099.53,2025-12-15,148,Health,False,Panchkula
CUST07921,Samarth Kibe,ijaya28@example.com,+916503027827,24,True,True,2026-02-23,TXN07810,30340.14,2025-12-16,120,Grocery,False,Belgaum
CUST07922,Jai Acharya,yagneshmammen@example.com,00112288476,24,True,True,2025-10-03,TXN06847,49213.0,2026-04-04,262,Clothing,False,Gopalpur
CUST07923,Manthan Chacko,krishnanarayan@example.com,02223553665,34,True,True,2026-01-15,TXN00205,14284.39,2025-12-19,158,Health,False,Kurnool
CUST07924,Jeet Patla,chaman83@example.com,07775373456,36,True,False,2026-01-24,TXN02082,25678.77,2026-01-06,149,Books,True,Bhimavaram
CUST07925,Ayushman Contractor,mgoda@example.com,00478319093,52,True,True,2025-09-14,TXN07713,33110.45,2026-03-17,281,Health,False,Jamshedpur
CUST07926,Maya Viswanathan,kamdarbarkha@example.org,3046128741,26,True,True,2026-06-12,TXN07855,20272.73,2026-01-20,10,Health,False,Raiganj
CUST07927,Gaurav Kalita,behlosha@example.net,0016298771,71,True,True,2025-10-21,TXN03110,40865.19,2026-03-11,245,Health,False,Delhi
CUST07928,Hema Bail,choudhryronith@example.net,+916914137761,65,True,True,2026-04-25,TXN02008,28794.28,2026-01-14,59,Books,False,Karaikudi
CUST07929,Maanas Lad,babujacob@example.com,0652280786,49,True,True,2025-12-22,TXN03053,16893.27,2026-02-16,182,Books,True,Ichalkaranji
CUST07930,Alexander Pillay,agastyaraghavan@example.net,1107295393,22,True,False,2025-10-23,TXN07553,46243.43,2026-04-07,242,Clothing,False,Gurgaon
CUST07931,Amruta Natarajan,bhargavaharita@example.org,00311898423,32,True,True,2025-10-10,TXN03795,15516.0,2026-01-02,255,Grocery,False,Adoni
CUST07932,Kritika Warrior,vmisra@example.net,08699866159,47,True,True,2026-04-14,TXN05551,28353.47,2026-03-03,69,Electronics,False,Amritsar
CUST07933,Harrison Agrawal,praneelsubramaniam@example.org,04953619251,45,True,True,2025-12-15,TXN09505,46083.0,2026-05-05,190,Books,True,Arrah
CUST07934,Yahvi Shankar,hsetty@example.net,06730572157,71,True,True,2025-09-14,TXN07191,14327.85,2026-05-05,282,Travel,True,Bhiwani
CUST07935,Wazir Gupta,rajajanaki@example.com,06027079103,46,True,True,2025-09-15,TXN05816,40755.17,2026-05-19,281,Travel,False,Eluru
CUST07936,Dayamai Wadhwa,opandya@example.org,+916189998011,27,True,True,2025-09-15,TXN05756,45788.71,2026-01-10,280,Electronics,False,Sasaram
CUST07937,Samar Suresh,narulaprisha@example.com,+919085719511,70,True,True,2026-05-06,TXN07636,48383.83,2025-12-15,48,Health,False,Jaipur
CUST07938,Dalaja Jayaraman,varenyadeep@example.org,+919105257304,68,True,True,2026-03-07,TXN00920,48072.43,2026-03-09,107,Clothing,False,Aizawl
CUST07939,Anay Vaidya,daksh22@example.org,04868216440,21,True,True,2025-09-29,TXN08207,31506.58,2026-04-12,267,Clothing,False,Pallavaram
CUST07940,Girindra Menon,aahanaprabhu@example.org,+919670058412,15,True,True,2026-05-05,TXN07032,13641.34,2025-12-30,48,Travel,False,Mehsana
CUST07941,Akshay Lalla,onveer72@example.com,5720702619,37,True,True,2026-01-20,TXN03954,36814.39,2026-04-07,153,Travel,False,Udaipur
CUST07942,Ekansh Khanna,hritik93@example.net,04005137916,54,True,True,2026-06-11,TXN07101,2082.94,2026-04-30,12,Books,False,Nagaon
CUST07943,Darika Pingle,ochar@example.com,8153309550,31,True,True,2026-01-09,TXN08374,33758.51,2026-06-12,165,Health,False,Korba
CUST07944,Girindra Kuruvilla,baghyawati04@example.org,4713842949,56,True,True,2026-03-15,TXN01381,44304.22,2025-12-19,100,Grocery,False,Rewa
CUST07945,Azad Pingle,yashodamane@example.org,6539278262,23,True,True,2026-01-04,TXN04144,40401.91,2026-01-14,170,Travel,True,Bilaspur
CUST07946,Anika Swaminathan,ladlipalla@example.org,+910263690350,37,True,True,2026-01-30,TXN01255,48512.39,2026-02-18,143,Health,False,Aurangabad
CUST07947,Theodore Chokshi,champakkara@example.com,+910754821044,48,True,True,2025-09-25,TXN04212,23612.04,2026-03-05,271,Grocery,False,Danapur
CUST07948,Widisha Mane,khatriwaida@example.net,+918333987754,67,True,True,2026-05-31,TXN02139,30014.06,2026-05-31,23,Health,False,Salem
CUST07949,Ranveer Pandey,paikala@example.com,02683679511,58,True,True,2025-09-06,TXN01950,38093.34,2026-04-08,290,Grocery,True,Parbhani
CUST07950,Ekaja Kaul,okapoor@example.org,5031013590,39,True,True,2025-11-04,TXN03878,24988.28,2026-06-03,231,Books,False,Narasaraopet
CUST07951,Upasna Bajaj,tristanraghavan@example.net,+914149334838,16,False,True,2026-01-05,TXN00968,29271.65,2026-06-06,168,Grocery,False,Darbhanga
CUST07952,Samar Sane,aadhya03@example.org,+919115169926,20,True,True,2026-06-08,TXN08003,18419.91,2026-06-17,14,Books,True,Bhimavaram
CUST07953,Osha Toor,nathanielnaidu@example.org,+913847134677,15,True,True,2025-10-23,TXN06007,32364.82,2026-04-06,242,Electronics,True,Secunderabad
CUST07954,Chanchal Rama,mannamara@example.org,+918346678531,67,True,True,2026-02-12,TXN06810,36337.11,2025-12-31,131,Clothing,False,Bareilly
CUST07955,Charan Loke,memonpratyush@example.net,0057804227,16,False,True,2026-05-02,TXN06709,7463.53,2026-01-21,51,Books,False,Kolhapur
CUST07956,Widisha Atwal,ubabu@example.net,+910728428846,30,True,True,2025-12-22,TXN08003,26817.93,2026-01-03,183,Travel,False,Alappuzha
CUST07957,Unnati Dutta,anirudhdey@example.org,+916753647407,20,True,True,2025-10-14,TXN06910,41316.89,2026-01-12,251,Electronics,False,Mango
CUST07958,Amruta Oak,qmallick@example.org,+915743638174,47,True,True,2026-02-17,TXN06598,33822.43,2026-04-19,125,Electronics,False,Thiruvananthapuram
CUST07959,Jasmit Roy,mangatyash@example.org,08965691623,31,True,True,2026-05-03,TXN00818,40324.14,2026-04-29,50,Grocery,False,Gwalior
CUST07960,Aashi Kala,fsathe@example.org,+912061485792,16,True,True,2026-04-28,TXN01661,34577.07,2025-12-19,55,Books,False,Anantapur
CUST07961,Lakshit Manne,eshanasachar@example.com,04358924471,50,True,True,2025-10-04,TXN02254,37928.08,2026-01-29,261,Clothing,False,Dibrugarh
CUST07962,Maya Kala,raotanmayi@example.net,07143314832,55,True,True,2026-04-01,TXN06362,5677.88,2026-04-19,83,Grocery,False,Morena
CUST07963,Brijesh Pandya,chanajonathan@example.org,+911032303887,74,True,True,2025-12-25,TXN00353,7628.33,2026-04-14,179,Travel,False,Gwalior
CUST07964,Brinda Ravel,schopra@example.org,08178517072,29,True,True,2025-12-23,TXN02280,9444.12,2026-05-26,181,Electronics,True,Tiruchirappalli
CUST07965,Quincy Badal,wyatttata@example.org,06001307952,37,True,True,2025-10-01,TXN00765,19547.43,2026-01-26,264,Grocery,True,Buxar
CUST07966,Onkar Divan,darikavohra@example.net,+918498959157,33,True,True,2026-01-20,TXN04174,34655.19,2025-12-06,154,Grocery,False,Bhalswa Jahangir Pur
CUST07967,Avi Upadhyay,fchaudry@example.com,+919476483638,29,True,True,2025-12-14,TXN06678,39168.35,2026-06-19,191,Electronics,False,Pimpri-Chinchwad
CUST07968,Ijaya Ganguly,girindra77@example.com,7035795940,52,True,True,2026-03-31,TXN08491,40217.35,2026-04-17,83,Clothing,False,Malegaon
CUST07969,Gaurika Sanghvi,timothy90@example.com,07719399592,53,True,True,2026-04-02,TXN07227,1324.1,2026-05-21,81,Books,False,Siwan
CUST07970,Maanav Ray,mohinirana@example.net,0748182283,49,True,True,2025-10-25,TXN01088,6176.25,2026-02-02,240,Travel,True,Agartala
CUST07971,Dev Pandey,wmuni@example.com,+911213836895,33,True,True,2026-05-02,TXN06130,46281.9,2026-04-19,52,Clothing,True,Kozhikode
CUST07972,Ekaja Hayer,advayrana@example.net,03855321568,29,True,True,2026-02-22,TXN08276,10283.14,2026-05-25,120,Electronics,False,Ahmedabad
CUST07973,Mohammed Sodhi,kaladevika@example.com,5563213833,38,True,True,2026-02-04,TXN01127,49935.21,2026-06-13,138,Electronics,False,Tadipatri
CUST07974,Anjali Dhar,lopa80@example.org,7981246864,55,True,True,2025-10-02,TXN00075,6007.48,2026-04-01,264,Travel,False,Jhansi
CUST07975,Upma Karan,aryan03@example.org,03304457625,63,True,True,2026-02-09,TXN06856,29750.01,2026-06-04,134,Health,False,Dindigul
CUST07976,Aadi Raja,tristan38@example.net,00960070139,45,True,True,2025-11-17,TXN03816,48842.53,2026-05-10,217,Travel,True,Avadi
CUST07977,Pooja Chand,glanka@example.org,+912787932911,66,True,True,2025-11-03,TXN00484,22047.41,2026-02-15,231,Health,False,Aizawl
CUST07978,Xalak Savant,oaksachi@example.com,+912692351271,18,True,True,2025-09-27,TXN09425,12710.56,2026-02-10,268,Clothing,True,Ghaziabad
CUST07979,Pranav Bahl,pdoctor@example.com,06160611174,22,True,True,2026-04-10,TXN08752,5124.15,2026-04-01,74,Books,True,Thane
CUST07980,Balhaar Radhakrishnan,daraomisha@example.org,+914360526390,51,True,True,2025-08-28,TXN02614,12651.14,2026-04-07,299,Electronics,False,Agra
CUST07981,Yauvani Thaman,invalid-email,01464263522,51,True,True,2025-10-12,TXN04123,40303.92,2026-05-16,254,Grocery,False,Bharatpur
CUST07982,Netra Salvi,mdesai@example.org,2833774751,22,True,True,2026-04-06,TXN08550,48771.88,2026-03-22,77,Clothing,True,Aligarh
CUST07983,Advay Kohli,bathchanchal@example.net,00151457952,60,True,True,2026-02-24,TXN05608,17146.14,2026-01-31,118,Books,False,Bilaspur
CUST07984,Gunbir Cherian,isaac73@example.org,5051983600,52,True,False,2026-02-19,TXN03834,9577.34,2026-04-24,123,Health,False,Pallavaram
CUST07985,Watika Dara,ebawa@example.com,0483201747,49,True,True,2025-10-17,TXN08357,43266.99,2026-03-18,248,Grocery,False,Baranagar
CUST07986,Nikita Apte,kkhare@example.org,04873432705,15,True,True,2026-04-14,TXN08995,22454.96,2026-02-01,70,Clothing,True,Kurnool
CUST07987,Ekavir Luthra,frado38@example.com,+913771643590,30,True,True,2026-06-04,TXN07133,17051.44,2026-05-05,19,Books,False,Coimbatore
CUST07988,Mason Baral,pranit49@example.org,04850316996,65,True,True,2025-09-14,TXN04700,44485.23,2026-06-19,282,Clothing,False,Karnal
CUST07989,Tanmayi Yogi,mohinichahal@example.org,3487588737,73,True,True,2026-01-17,TXN06026,22817.08,2026-04-07,156,Travel,False,Bharatpur
CUST07990,Yoshita Thaker,ekbalvenkataraman@example.net,01882433904,64,True,True,2025-09-06,TXN05262,20809.15,2026-05-25,289,Books,True,Amritsar
CUST07991,Krishna Munshi,falakkorpal@example.net,+916681444264,64,True,True,2026-04-10,TXN04480,45664.91,2025-12-15,74,Clothing,False,Kadapa
CUST07992,Qadim Narayanan,mason04@example.org,9356317751,66,True,True,2025-09-05,TXN07403,8269.2,2026-03-22,290,Books,False,Jamalpur
CUST07993,Abeer Datta,devikasur@example.net,09251790892,30,True,False,2026-06-07,TXN06066,204.1,2026-04-29,15,Books,False,Gorakhpur
CUST07994,Dipta Grover,daniel23@example.net,06261596183,19,True,True,2026-01-17,TXN06320,2677.73,2025-12-16,156,Health,False,Bhagalpur
CUST07995,Amara Date,warinderaurora@example.org,07129591333,54,True,True,2026-05-11,TXN04564,686.26,2026-03-14,42,Books,True,Bijapur
CUST07996,Teerth Bera,vanya54@example.net,02400803159,50,True,False,2026-05-30,TXN07431,7342.61,2026-03-09,24,Books,False,Barasat
CUST07997,Joshua Sane,sachdevamason@example.com,+912592087159,22,True,True,2025-12-08,TXN05973,31656.83,2026-03-02,196,Grocery,False,Kishanganj
CUST07998,Ojasvi Chandran,jagdish19@example.org,07461485326,72,True,True,2026-05-12,TXN00128,17950.36,2026-03-17,41,Grocery,True,Bahraich
CUST07999,David Malhotra,zinal82@example.net,+913174961184,56,True,True,2026-05-26,TXN00335,35998.81,2025-12-15,28,Clothing,False,Delhi
CUST08000,Zansi Chaudhary,rthakur@example.net,05882149561,53,True,True,2025-10-25,TXN07363,23822.93,2026-03-06,240,Grocery,False,Sri Ganganagar
CUST08001,Daksh Hans,wpatla@example.com,+912325231955,51,True,True,2025-11-01,TXN04687,27972.44,2026-04-07,234,Grocery,False,Kurnool
CUST08002,Bakhshi Mane,sehgalyahvi@example.net,02514414836,48,True,True,2025-10-04,TXN00207,23627.13,2026-04-21,262,Electronics,False,Sasaram
CUST08003,Aishani Narang,parmeromisha@example.com,04610269149,38,True,True,2026-01-26,TXN02002,26155.73,2025-12-20,147,Books,False,Siwan
CUST08004,Triveni Parmer,hariedhitha@example.org,+918617492563,64,True,True,2025-10-27,TXN05629,9628.25,2026-04-20,238,Travel,False,Morena
CUST08005,Elijah Goswami,baradurmi@example.com,+913129166313,34,True,False,2026-01-19,TXN09154,40468.04,2026-04-21,155,Books,True,Srinagar
CUST08006,Janani Mammen,reva34@example.org,6264796385,29,True,True,2026-05-06,TXN00107,30704.64,2026-03-25,48,Electronics,False,Imphal
CUST08007,Yamini Merchant,biswasharita@example.com,4002160791,49,True,True,2025-09-29,TXN03820,16400.41,2026-04-14,266,Books,True,Solapur
CUST08008,Urishilla Palla,maanavbassi@example.net,+910375691363,71,True,True,2026-02-21,TXN04038,1390.62,2026-06-15,121,Grocery,True,Hapur
CUST08009,Yatan Sem,jeremiahrege@example.org,+916909299794,74,True,True,2026-03-26,TXN04004,27692.7,2026-05-05,88,Books,False,Navi Mumbai
CUST08010,Rishi Gala,finnkaran@example.net,9620282401,47,True,True,2026-06-03,TXN07974,32949.15,2026-01-16,19,Grocery,False,Pallavaram
CUST08011,Kiaan Sampath,manbirlal@example.com,01340759555,60,True,True,2025-11-30,TXN09599,30154.48,2026-06-03,205,Grocery,True,Ozhukarai
CUST08012,Upma Bala,bverma@example.net,+918461068967,49,True,True,2025-09-16,TXN05300,16780.8,2026-06-13,280,Grocery,False,Bhalswa Jahangir Pur
CUST08013,Rayaan Kuruvilla,ygole@example.net,4267523635,34,True,True,2025-11-14,TXN02998,2710.5,2026-02-03,220,Health,False,Katni
CUST08014,Advika Minhas,agatesamar@example.net,+914623631629,28,True,True,2026-01-08,TXN00982,7112.49,2026-01-29,165,Travel,False,Varanasi
CUST08015,Adya Dugar,rauzansi@example.net,+915931121114,15,True,False,2026-05-23,TXN02309,45188.52,2026-03-23,31,Grocery,False,Gwalior
CUST08016,Mitali Subramaniam,mbir@example.org,+913316989699,41,True,True,2025-10-23,TXN09377,25564.5,2026-04-15,243,Grocery,False,Kanpur
CUST08017,Gaurangi Sani,ybrar@example.com,+910791622551,62,True,True,2025-09-08,TXN07434,645.27,2026-01-22,288,Grocery,True,Ongole
CUST08018,Omaja Chandra,invalid-email,8959881543,50,True,True,2026-05-14,TXN07667,16653.56,2026-05-01,40,Books,False,Etawah
CUST08019,Girish Rattan,ira96@example.org,4869666331,70,True,True,2026-01-04,TXN02840,3574.14,2025-12-25,170,Clothing,False,Lucknow
CUST08020,Odika Jayaraman,chandrananthony@example.org,08195091634,73,True,True,2026-04-22,TXN07966,3684.82,2026-01-10,62,Books,False,Ulhasnagar
CUST08021,Yoshita Saha,chasmum13@example.org,07729055485,13,False,True,2025-10-03,TXN08326,32069.72,2025-12-20,262,Travel,True,Siwan
CUST08022,Naksh Gulati,hayeromisha@example.org,08711541308,17,False,True,2025-12-31,TXN05055,37705.67,2025-12-11,174,Grocery,False,Mumbai
CUST08023,Lila Lanka,jyoti31@example.net,8708550802,75,True,False,2025-10-12,TXN09133,25429.1,2026-01-24,253,Travel,False,Haridwar
CUST08024,Gayathri Golla,krishnanwriddhish@example.org,2277778133,53,True,True,2026-03-17,TXN08333,3794.38,2026-01-16,97,Electronics,False,Alwar
CUST08025,Ayushman Dua,qnazareth@example.com,+917268846959,75,True,False,2025-10-24,TXN03638,42099.91,2026-05-28,242,Books,True,Visakhapatnam
CUST08026,Devika Dora,aadhyamodi@example.net,+910160265226,24,True,True,2026-03-01,TXN08843,2604.82,2026-05-15,114,Travel,True,Kurnool
CUST08027,Jackson Handa,radhika86@example.org,05972010941,52,True,True,2026-04-13,TXN05860,11296.65,2026-01-20,70,Travel,False,Chittoor
CUST08028,Bhavini Dasgupta,hiteshmurthy@example.net,+917554544180,14,True,True,2026-06-03,TXN05282,36633.58,2026-01-08,20,Books,False,Anantapuram
CUST08029,Saanvi Sood,anay09@example.com,03576724167,37,True,True,2026-03-26,TXN09015,32701.3,2026-04-02,89,Clothing,True,Burhanpur
CUST08030,Nitara Dani,shivanikale@example.net,06135910784,43,True,True,2025-10-20,TXN02643,45546.93,2026-01-02,246,Clothing,True,Bhopal
CUST08031,Jagdish Kanda,yadavibuch@example.com,07770720348,70,True,True,2026-01-27,TXN07665,28146.88,2026-02-27,146,Clothing,False,Madanapalle
CUST08032,Veer Choudhury,maanav02@example.org,06528661305,61,True,False,2026-04-26,TXN08065,1555.73,2026-02-10,58,Grocery,True,Sikar
CUST08033,Samuel Hari,kalabaljiwan@example.org,3578238224,22,True,True,2026-06-08,TXN08769,15602.67,2025-12-07,15,Electronics,False,Panvel
CUST08034,Aadhya Thaman,nagiabha@example.net,06207562100,61,True,True,2026-03-19,TXN05540,39629.68,2026-01-14,95,Electronics,False,Belgaum
CUST08035,Lucky Mutti,azachariah@example.net,04540483191,32,True,False,2025-11-21,TXN09323,27475.96,2025-12-17,213,Clothing,False,Thane
CUST08036,Zashil Wagle,turvimunshi@example.org,+916779345273,18,True,True,2025-10-16,TXN01382,33963.16,2026-03-12,250,Grocery,False,Bijapur
CUST08037,Odika Prakash,invalid-email,07324213172,40,True,True,2026-05-26,TXN03878,32744.71,2026-02-24,28,Electronics,False,Jalgaon
CUST08038,Irya Wason,aadhya38@example.net,09674856743,14,True,True,2026-04-01,TXN00827,41691.69,2026-05-11,82,Travel,False,Arrah
CUST08039,Yutika Tak,lbatra@example.com,+915006541545,31,True,True,2026-05-11,TXN04287,46913.6,2026-03-08,43,Grocery,False,Hazaribagh
CUST08040,Hemani Bhavsar,tmander@example.com,+911480052874,45,True,False,2025-09-10,TXN02258,1098.82,2025-12-20,285,Books,False,Bokaro
CUST08041,Omisha Ganesan,garaleena@example.com,1511561459,28,True,True,2025-09-11,TXN09013,44371.21,2025-12-09,284,Grocery,False,Sambalpur
CUST08042,Tristan Dar,arinnaik@example.org,8464535429,22,True,True,2026-02-08,TXN04535,15389.61,2026-01-06,134,Electronics,False,Dhanbad
CUST08043,Wyatt Deo,masonnatt@example.net,+914082056382,14,True,True,2025-09-30,TXN07139,45931.34,2026-05-30,266,Clothing,True,Alwar
CUST08044,Manan Natt,dsekhon@example.com,0229684885,53,True,True,2025-09-29,TXN07704,38178.08,2026-04-24,266,Clothing,False,Suryapet
CUST08045,Yatin Mallick,iyengargarima@example.net,3238900214,13,False,True,2026-02-15,TXN04109,8797.19,2026-03-06,127,Grocery,False,Bokaro
CUST08046,Siya Halder,rakshadora@example.org,02406291681,46,True,True,2025-11-12,TXN01956,3143.46,2026-02-23,223,Health,False,Bangalore
CUST08047,Indira Sandhu,chatresh65@example.com,3436116776,43,True,True,2026-01-05,TXN01248,44241.51,2026-02-12,169,Travel,True,Serampore
CUST08048,Faraj Din,yug91@example.net,+916847211042,67,True,True,2025-10-02,TXN05097,33505.2,2026-03-06,264,Books,False,Gudivada
CUST08049,Jack Kashyap,invalid-email,7007284547,60,True,True,2025-08-29,TXN09277,43185.15,2026-01-09,298,Travel,True,Belgaum
CUST08050,Yamini Bora,rbumb@example.org,9785808971,73,True,True,2026-02-16,TXN07260,48096.88,2026-04-29,127,Grocery,False,Hosur
CUST08051,Mitesh Swaminathan,daminilad@example.com,8523909376,31,True,True,2025-11-19,TXN08203,636.34,2025-12-12,216,Health,False,Chandigarh
CUST08052,Girik Upadhyay,wahabdasgupta@example.org,+918478643434,23,True,True,2026-04-16,TXN01506,950.6,2026-01-15,68,Travel,False,Ajmer
CUST08053,Azad Shanker,teerthtailor@example.org,9170744841,32,True,True,2026-02-13,TXN04670,2881.58,2026-02-24,130,Books,False,Ranchi
CUST08054,Tanvi Venkataraman,yoshita31@example.com,03446897833,44,True,True,2026-02-03,TXN06001,11608.23,2026-01-18,140,Grocery,True,Pimpri-Chinchwad
CUST08055,Omkaar Tandon,galadamyanti@example.com,2847104536,70,True,True,2026-02-18,TXN08255,17590.96,2026-04-26,124,Clothing,False,Dibrugarh
CUST08056,Maanas Comar,vpillay@example.com,06051312139,45,True,True,2026-04-06,TXN02802,30375.16,2026-03-09,77,Grocery,False,Guntakal
CUST08057,Kamya Deol,madhavdeol@example.org,5324733682,74,True,True,2026-01-04,TXN08671,1658.6,2026-02-05,170,Grocery,False,Bhatpara
CUST08058,Gautami Bawa,battaronith@example.com,05673917310,57,True,False,2025-09-17,TXN07725,13779.76,2026-05-12,279,Grocery,False,Thanjavur
